ProteinID	sim_BP	sim_MF	sim_CC
CSH1-4g18516	5.20076623229849	6.77303207827795	NA
CSH1-4g17753	1.24717290064872	3.02243216181974	6.46021119289973
CSH1-7g32722	1.52037507844578	5.68026939476925	10.7852282466509
CSH1-6g32637	NA	7.05157906388576	NA
CSH1-6g32547	NA	2.01961369673616	NA
CSH1-2g08497	NA	NA	4.75924347959292
CSH1-1g04732	NA	7.16409037105787	NA
CSH1-3g17053	NA	NA	6.01602527464238
CSH1-1g04692	1.25772598235256	4.02134333808844	2.47235685230826
CSH1-7g36491	10.7852282466509	9.02912596181929	8.18886230373086
CSH1-2g09763	5.56414075157514	8.05574147261366	4.70122976125562
CSH1-12g56409	6.93508064494082	10.0920810660909	NA
CSH1-4g19263	6.76993179217713	10.7852282466509	NA
CSH1-6g29996	0.681742952307852	NA	NA
CSH1-4g21073	4.21048975409569	7.9255816603674	7.78949597309689
CSH1-1g07094	NA	8.0944262634204	NA
CSH1-8g38215	7.43265526678088	10.0920810660909	NA
CSH1-10g47481	5.23392431766042	7.00348628005168	8.14557623284963
CSH1-5g25723	3.55761310622087	4.00536790243	2.47235685230826
CSH1-2g07732	NA	7.16409037105787	NA
CSH1-9g43154	NA	7.16409037105787	NA
CSH1-12g56927	2.14301356831694	1.56930349638079	4.38914161845073
CSH1-1g01256	NA	NA	5.37805647519076
CSH1-9g42805	7.48570406072616	7.65728784258227	8.98523415547537
CSH1-11g52777	NA	7.16409037105787	NA
CSH1-10g48520	NA	NA	6.64517472747225
CSH1-1g03531	4.29401509592987	3.66936553821827	NA
CSH1-7g36406	9.34283579319461	7.65728784258227	NA
CSH1-5g24922	0.681742952307852	2.88071875889519	3.21221099059833
CSH1-1g00949	NA	8.183126177989	NA
CSH1-10g46530	NA	7.16409037105787	NA
CSH1-6g29334	NA	NA	3.21221099059833
CSH1-12g56680	NA	4.64054862392934	NA
CSH1-4g19387	6.08474788085846	6.43095540970485	7.78949597309689
CSH1-9g41767	NA	3.31785717973332	NA
CSH1-12g56294	NA	4.02134333808844	NA
CSH1-1g05761	NA	4.33516043259108	6.14042528921569
CSH1-8g38407	NA	1.56930349638079	NA
CSH1-11g52912	NA	NA	5.37805647519076
CSH1-5g26680	6.63719933196779	NA	NA
CSH1-7g35787	7.4173998152032	NA	NA
CSH1-1g06826	NA	3.11352978562163	NA
CSH1-6g28864	4.73399664872081	5.91003092344973	7.78949597309689
CSH1-9g43118	NA	2.01961369673616	NA
CSH1-5g22830	2.43586391959232	1.56930349638079	5.15658903356495
CSH1-4g18550	0.681742952307852	3.03269611121991	NA
CSH1-6g32507	NA	1.56930349638079	4.83659510404265
CSH1-2g12050	0.681742952307852	1.90703614664732	NA
CSH1-5g22840	NA	5.09348565905334	NA
CSH1-1g01331	6.76993179217713	10.7852282466509	6.36650206014788
CSH1-11g51127	5.37174622178258	10.7852282466509	NA
CSH1-9g44147	8.969220710926	8.55227418732358	7.73506877064085
CSH1-1g03764	1.54571749737491	3.10064340640998	7.05803443657443
CSH1-12g54707	NA	5.94398397488072	NA
CSH1-6g27567	6.13154953655753	9.17446230594191	NA
CSH1-2g09490	10.114336298195	NA	9.44964468365967
CSH1-7g34676	NA	7.93333700932278	NA
CSH1-11g53709	7.12166660052123	6.67435438247757	NA
CSH1-2g09131	NA	7.16409037105787	NA
CSH1-2g08019	5.03673737631652	6.83398452806945	4.65610798032661
CSH1-9g42854	NA	6.7962442000866	3.21221099059833
CSH1-6g32549	NA	7.16409037105787	NA
CSH1-1g02461	4.73399664872081	7.90240572186281	NA
CSH1-11g50069	6.62116942463432	4.62499939170636	8.18886230373086
CSH1-4g19796	NA	5.50711358742036	NA
CSH1-5g25988	5.98249053280973	8.3189116617219	7.78949597309689
CSH1-9g41541	5.47345187699326	NA	5.37805647519076
CSH1-3g13453	7.14764208692449	8.91838547992149	NA
CSH1-11g50139	0.681742952307852	NA	5.07501465235754
CSH1-5g25123	NA	3.31785717973332	NA
CSH1-4g19709	NA	5.68026939476925	6.49660508586205
CSH1-12g54473	NA	3.885505139366	5.37805647519076
CSH1-8g37858	6.91115681898903	10.7852282466509	8.06801471613666
CSH1-4g19743	7.4173998152032	NA	NA
CSH1-9g41558	NA	4.02134333808844	7.33239277637786
CSH1-1g06381	NA	NA	4.5658644184686
CSH1-5g26897	NA	4.02134333808844	NA
CSH1-10g47149	NA	NA	3.21221099059833
CSH1-6g32403	NA	NA	3.08890196754999
CSH1-3g15733	NA	8.48124705908336	NA
CSH1-3g14500	9.68661595798277	10.7852282466509	2.81068461677354
CSH1-9g42020	1.45932004286821	1.56930349638079	3.08890196754999
CSH1-12g55976	NA	4.46312178109341	6.53897411833216
CSH1-5g26146	NA	6.70903905364339	NA
CSH1-11g52204	10.7852282466509	10.7852282466509	NA
CSH1-12g57572	NA	8.91838547992149	NA
CSH1-2g09303	NA	4.78029595288126	NA
CSH1-11g51086	NA	7.16409037105787	NA
CSH1-8g40301	NA	4.60476799190347	6.4579111187825
CSH1-1g00436	NA	7.16409037105787	NA
CSH1-12g56671	6.02662401102679	9.56398372666193	9.17579033421678
CSH1-11g51153	NA	5.29573412743342	NA
CSH1-4g20560	NA	3.40833337766153	NA
CSH1-1g04523	0.681742952307852	1.56930349638079	NA
CSH1-12g57607	3.46536331684191	NA	2.47235685230826
CSH1-12g56511	5.90773626111826	7.61613068495101	NA
CSH1-3g13528	8.44294761335132	8.69981626950242	8.34539331726052
CSH1-6g32242	7.01441913413694	7.52634051587233	NA
CSH1-1g01858	6.77910276604452	9.90469429186121	5.84078688188963
CSH1-9g42105	NA	7.16409037105787	NA
CSH1-4g17118	6.70415523390218	NA	NA
CSH1-4g20746	NA	4.68490929463081	NA
CSH1-6g31755	NA	3.31785717973332	NA
CSH1-1g06214	4.43019734134631	7.3468371638499	5.56263365275822
CSH1-8g37206	NA	4.5307867821912	NA
CSH1-4g19718	8.54570215513008	7.17049045987124	8.70701039806522
CSH1-11g51443	NA	1.56930349638079	NA
CSH1-8g36953	NA	1.86951029661771	NA
CSH1-9g44778	NA	5.50711358742036	NA
CSH1-1g01916	5.04241298417946	6.93102291302219	NA
CSH1-2g08429	3.92354590943822	6.09175100796963	NA
CSH1-3g16925	4.55793669082102	6.76318351518459	NA
CSH1-11g52489	6.10204491187642	6.93102291302219	NA
CSH1-7g36391	1.32972386110815	1.56930349638079	3.21221099059833
CSH1-2g08699	6.08474788085846	7.53637667820032	7.78949597309689
CSH1-2g10172	8.95115685816528	8.48124705908336	5.51655375120053
CSH1-1g00640	NA	7.97627069658121	NA
CSH1-12g57673	NA	NA	3.21221099059833
CSH1-5g25313	NA	4.68490929463081	NA
CSH1-1g04428	NA	7.95201490259466	NA
CSH1-5g26728	8.52433395812636	7.15448464877768	NA
CSH1-11g52567	10.7852282466509	9.39893388553099	NA
CSH1-11g53927	NA	4.02134333808844	NA
CSH1-9g44637	NA	8.29610455767836	8.15177663018226
CSH1-1g04387	2.73888411524819	NA	NA
CSH1-8g39674	NA	10.7852282466509	NA
CSH1-3g13470	4.91278295816658	6.30472346784487	NA
CSH1-4g17476	NA	7.16409037105787	NA
CSH1-4g17432	6.27355907096946	5.09348565905334	4.36977888927489
CSH1-12g54990	NA	7.16409037105787	NA
CSH1-9g42678	NA	4.02134333808844	NA
CSH1-1g02093	7.42854422007049	10.0920810660909	8.63204373992776
CSH1-7g33479	NA	5.50711358742036	NA
CSH1-1g07567	NA	7.60073877186049	NA
CSH1-2g11100	NA	NA	9.17579033421678
CSH1-1g00768	NA	NA	7.78949597309689
CSH1-1g01888	6.42322007789332	7.43115523564449	3.21221099059833
CSH1-3g15770	10.7852282466509	NA	NA
CSH1-5g21609	NA	5.39809166095337	NA
CSH1-5g25950	NA	7.52713170862939	NA
CSH1-10g48182	7.07165617994657	8.76241971723617	5.47649612202312
CSH1-6g27925	9.74550747581096	7.71325332989418	6.99382470835672
CSH1-8g40878	NA	10.7852282466509	10.7852282466509
CSH1-8g36916	7.4173998152032	NA	NA
CSH1-3g12701	NA	NA	4.65610798032661
CSH1-11g52615	7.88195256799977	3.85144423008438	NA
CSH1-3g16802	NA	1.56930349638079	NA
CSH1-12g55618	NA	8.03956531018192	4.65610798032661
CSH1-7g34216	NA	7.27227075134086	7.78949597309689
CSH1-5g26374	NA	4.02134333808844	NA
CSH1-9g44186	NA	6.71013861180971	NA
CSH1-2g11739	7.60717441630293	9.90469429186121	8.53612896736815
CSH1-10g46621	NA	6.49131351763949	9.17579033421678
CSH1-5g25258	NA	2.88071875889519	NA
CSH1-12g55477	3.52965045785411	NA	NA
CSH1-4g17599	NA	NA	4.83659510404265
CSH1-11g53268	NA	2.01961369673616	NA
CSH1-6g29324	7.4173998152032	NA	NA
CSH1-3g13123	3.67797791280969	6.39770580036889	3.02724745602581
CSH1-6g27848	NA	4.02134333808844	NA
CSH1-3g16749	5.47743934186491	6.8108230883665	8.06801471613666
CSH1-5g27046	10.7852282466509	9.08291128188624	8.26088916130003
CSH1-9g44979	8.25935692306512	NA	NA
CSH1-5g26797	NA	8.0944262634204	NA
CSH1-7g35794	6.30042783179806	NA	NA
CSH1-5g23946	NA	NA	3.02724745602581
CSH1-1g04673	NA	3.84547179849966	NA
CSH1-5g25994	0.681742952307852	NA	6.87459480018014
CSH1-2g11198	5.3713183069639	3.40833337766153	NA
CSH1-6g30078	NA	1.86951029661771	NA
CSH1-1g04481	NA	7.45558128680906	NA
CSH1-8g38994	NA	5.09348565905334	NA
CSH1-9g42945	NA	7.16409037105787	NA
CSH1-10g46849	NA	4.70988221556219	8.17057154160802
CSH1-11g49346	5.47106609542828	7.15448464877768	9.17579033421678
CSH1-8g40237	NA	NA	4.42240729913899
CSH1-9g41846	NA	5.50711358742036	NA
CSH1-7g35002	1.54571749737491	3.97280242798497	3.21221099059833
CSH1-12g55451	NA	2.00413188125607	NA
CSH1-6g30133	4.64299044388277	8.48264315365683	7.4179324166644
CSH1-7g34457	1.29446182190342	1.56930349638079	6.64517472747225
CSH1-9g42047	5.34049169948215	NA	4.83659510404265
CSH1-8g38791	4.56062005552869	6.35633705104119	NA
CSH1-1g06154	5.37174622178258	10.6465988105389	7.94534677563117
CSH1-7g35392	5.82731523342257	6.49023663790171	NA
CSH1-12g56963	NA	7.16409037105787	NA
CSH1-10g46209	NA	10.0528200542055	9.68661595798277
CSH1-4g19322	NA	7.16409037105787	NA
CSH1-8g38053	5.58983721738189	8.81931543028871	7.98578431673428
CSH1-8g38486	NA	5.91003092344973	NA
CSH1-7g35711	NA	3.31785717973332	NA
CSH1-2g11086	NA	7.09634879253694	7.71399080646301
CSH1-5g25552	6.12372989738502	8.40843315109769	5.44855324445525
CSH1-9g44009	7.84078926748444	9.9449916425251	5.41047523493841
CSH1-3g12534	7.56807991729857	8.19946814180287	NA
CSH1-1g02041	4.35467118989792	3.1134379250376	5.37805647519076
CSH1-5g24035	NA	7.38554524034402	NA
CSH1-6g32655	9.7925886850734	9.14281035159848	9.16248117917302
CSH1-2g11229	8.5419220808771	8.76611364014713	6.19400066240755
CSH1-2g12242	4.5804008392363	5.37580630552762	4.83659510404265
CSH1-5g27193	0.681742952307852	5.30671915295418	NA
CSH1-6g31436	6.91576940307201	8.93612747834752	7.36319079614418
CSH1-3g13575	8.04382144746849	6.72441068388615	NA
CSH1-7g33171	NA	6.93102291302219	NA
CSH1-6g30195	10.2359221023168	NA	8.94078851959391
CSH1-5g21747	7.17154589752621	10.0362951782624	9.17579033421678
CSH1-4g17168	NA	1.96332492169174	NA
CSH1-6g31936	6.17657458615214	10.7852282466509	8.4799943243872
CSH1-11g50538	NA	3.0288590855477	3.21221099059833
CSH1-12g56163	6.17010772980962	5.09348565905334	NA
CSH1-2g09842	NA	9.68661595798277	NA
CSH1-4g19241	NA	1.86951029661771	NA
CSH1-2g12291	1.21835083862401	1.90703614664732	4.57602397027514
CSH1-1g06434	NA	NA	5.37805647519076
CSH1-1g05692	4.03910671760148	6.31435277683541	7.78949597309689
CSH1-6g30218	10.7852282466509	NA	9.89483920465674
CSH1-9g41994	5.99325615791858	6.81017263096757	5.1126347399105
CSH1-7g34214	NA	4.70988221556219	NA
CSH1-9g41243	NA	3.31785717973332	5.27809113658376
CSH1-12g54908	0	NA	4.72956438231819
CSH1-8g39807	NA	5.83261458510528	NA
CSH1-5g26198	NA	2.88071875889519	3.62948386355132
CSH1-1g03250	NA	1.86951029661771	NA
CSH1-5g25687	NA	10.7852282466509	NA
CSH1-8g38424	NA	10.2359221023168	NA
CSH1-10g48278	5.06820054524465	NA	3.21221099059833
CSH1-11g53727	10.7852282466509	8.48124705908336	7.1155020946491
CSH1-10g45037	NA	4.02134333808844	NA
CSH1-1g02903	9.68661595798277	NA	3.21221099059833
CSH1-3g12964	7.35058630091455	7.45170274716405	10.7852282466509
CSH1-3g15309	NA	3.31785717973332	NA
CSH1-10g45305	NA	10.2359221023168	NA
CSH1-12g54028	5.48304918119804	7.97558373217148	NA
CSH1-11g52712	NA	7.16409037105787	NA
CSH1-1g04808	7.48939138064655	3.31785717973332	7.78949597309689
CSH1-2g12114	NA	NA	10.7852282466509
CSH1-1g04292	NA	7.16409037105787	NA
CSH1-5g26907	NA	5.51512453299016	NA
CSH1-3g16330	5.61686954333865	10.7852282466509	6.01602527464238
CSH1-11g52691	3.78882054397438	7.50991275914935	4.83659510404265
CSH1-8g39830	2.95367262785418	2.96814644306281	5.34155256813747
CSH1-5g27160	NA	10.0920810660909	NA
CSH1-12g55651	6.4855652361735	8.02007096660267	9.17579033421678
CSH1-1g02134	2.32958504753032	2.88071875889519	3.21221099059833
CSH1-6g30578	3.20234227169732	7.71325332989418	5.37805647519076
CSH1-2g10514	NA	1.56930349638079	NA
CSH1-1g04050	3.52965045785411	NA	7.4179324166644
CSH1-9g41734	NA	7.16409037105787	NA
CSH1-12g54564	NA	10.7852282466509	NA
CSH1-10g47569	4.73399664872081	4.82484906668249	7.78949597309689
CSH1-4g19422	NA	7.16409037105787	NA
CSH1-7g36473	NA	NA	4.65610798032661
CSH1-12g57998	0	4.20215729401547	4.70025970909161
CSH1-4g19900	NA	6.24858013050111	NA
CSH1-2g10874	NA	NA	10.7852282466509
CSH1-1g03745	NA	2.88071875889519	NA
CSH1-2g07840	4.36075482942282	7.97558373217148	NA
CSH1-11g48652	7.56807991729857	8.19946814180287	NA
CSH1-3g15220	NA	7.16409037105787	NA
CSH1-4g18351	0.681742952307852	4.20215729401547	3.02724745602581
CSH1-3g13698	4.69594526125498	7.44152628824344	8.70701039806522
CSH1-8g37276	NA	5.29573412743342	NA
CSH1-11g53245	2.83190990009045	1.56930349638079	3.21221099059833
CSH1-10g45924	2.80169668819292	1.56930349638079	3.21221099059833
CSH1-12g54719	1.54571749737491	1.56930349638079	3.21221099059833
CSH1-1g07212	9.70531905609729	9.25800813066084	9.06530358369707
CSH1-11g49273	NA	7.60073877186049	NA
CSH1-12g54537	8.14617091703562	6.35633705104119	NA
CSH1-5g23385	7.4173998152032	NA	NA
CSH1-12g56054	6.87934786706647	9.33690050616431	7.60371419488064
CSH1-1g02462	7.85912700676364	NA	10.0920810660909
CSH1-6g29465	NA	NA	3.21221099059833
CSH1-6g31165	NA	NA	8.26088916130003
CSH1-7g33709	4.79801653543418	6.83064446785533	NA
CSH1-3g15108	9.39893388553099	7.07165617994657	5.37805647519076
CSH1-7g35901	7.38403086498872	NA	10.7852282466509
CSH1-6g27626	NA	7.16409037105787	NA
CSH1-8g38032	NA	7.16409037105787	NA
CSH1-1g01502	NA	3.31785717973332	NA
CSH1-11g52936	NA	4.02134333808844	NA
CSH1-8g37075	NA	3.84547179849966	NA
CSH1-5g21898	NA	4.02134333808844	NA
CSH1-11g50605	9.39893388553099	9.2082036362735	NA
CSH1-12g54183	4.82063131406219	7.97558373217148	NA
CSH1-8g41127	NA	1.56930349638079	NA
CSH1-3g16423	NA	2.85460719413116	NA
CSH1-3g15743	NA	4.20215729401547	NA
CSH1-11g51119	NA	1.86951029661771	NA
CSH1-5g22322	6.85396921994689	NA	7.78949597309689
CSH1-1g07131	NA	2.66214954847612	NA
CSH1-12g54188	6.20026076798031	10.2359221023168	NA
CSH1-11g53825	NA	7.16409037105787	NA
CSH1-6g30100	6.63719933196779	NA	NA
CSH1-4g17355	NA	7.16409037105787	NA
CSH1-12g54596	9.39893388553099	8.04491922248246	4.83659510404265
CSH1-8g37114	1.54571749737491	1.56930349638079	6.26373431226403
CSH1-6g28563	6.63719933196779	7.34162574764987	5.37805647519076
CSH1-2g12331	4.35467118989792	3.885505139366	5.37805647519076
CSH1-8g40335	NA	NA	8.89197393263774
CSH1-6g29426	3.46536331684191	2.56054848131831	NA
CSH1-5g24138	NA	3.76251305502587	NA
CSH1-2g07971	4.38173212778155	7.61613068495101	NA
CSH1-1g05842	4.63165674307241	7.66968645022924	NA
CSH1-9g42029	NA	8.183126177989	NA
CSH1-5g24666	NA	4.02134333808844	NA
CSH1-11g48773	3.93281630148556	3.3064547286197	4.83659510404265
CSH1-6g32274	NA	NA	4.83659510404265
CSH1-8g39879	NA	4.02134333808844	NA
CSH1-11g52776	NA	7.16409037105787	NA
CSH1-6g30859	7.64973403072173	6.96580504864867	NA
CSH1-2g11319	NA	3.09998463867504	NA
CSH1-11g49841	6.63719933196779	10.7852282466509	7.4179324166644
CSH1-5g23481	0.681742952307852	2.88071875889519	3.21221099059833
CSH1-9g44569	NA	7.16409037105787	NA
CSH1-5g22783	NA	8.99346877742282	NA
CSH1-1g01998	0.681742952307852	1.56930349638079	3.21221099059833
CSH1-7g34333	NA	3.76251305502587	3.21221099059833
CSH1-10g48169	NA	3.22610733571047	NA
CSH1-11g52126	5.33960686384158	8.20659398691633	NA
CSH1-9g44326	NA	NA	3.21221099059833
CSH1-10g45387	NA	NA	5.37805647519076
CSH1-11g51984	NA	9.68661595798277	NA
CSH1-10g47590	7.4173998152032	NA	NA
CSH1-7g34803	3.08190326126673	3.32286881603626	2.47235685230826
CSH1-5g24395	1.39056268814629	5.68536181882668	2.47235685230826
CSH1-3g14084	NA	4.199651475864	NA
CSH1-1g06517	3.69645899936806	6.65200026933364	NA
CSH1-2g08718	NA	5.26198748752062	NA
CSH1-5g23600	4.35467118989792	8.45824807157211	5.37805647519076
CSH1-7g33145	9.07724025351646	8.62623745902098	10.7852282466509
CSH1-1g06987	NA	5.18534791771613	6.53897411833216
CSH1-5g24849	4.63249555194677	5.63773376983742	5.37805647519076
CSH1-7g33322	5.44317464448654	4.7545473949855	7.78949597309689
CSH1-1g01460	4.71324187992249	7.56000382253696	6.93944808035986
CSH1-1g01890	2.83190990009045	1.56930349638079	2.47235685230826
CSH1-7g33951	5.47106609542828	6.54121116469058	NA
CSH1-11g49926	NA	4.02134333808844	NA
CSH1-4g17917	NA	7.75265622439353	NA
CSH1-1g07171	10.7852282466509	10.1629473244077	8.89197393263774
CSH1-11g53469	8.73805596553983	NA	NA
CSH1-1g00519	NA	3.62827188203524	NA
CSH1-5g25598	NA	NA	5.98053233737367
CSH1-1g07587	NA	5.26198748752062	NA
CSH1-12g57699	NA	3.85144423008438	NA
CSH1-1g01137	5.15956984951997	NA	NA
CSH1-11g51937	NA	3.11352978562163	NA
CSH1-4g20351	8.08892118498816	8.5938246091722	3.21221099059833
CSH1-4g17100	10.7852282466509	10.1443710782611	9.68661595798277
CSH1-1g00894	5.34106366937513	9.68661595798277	NA
CSH1-11g53787	NA	7.49647656217854	NA
CSH1-11g51644	3.25876610604148	3.885505139366	5.01708222775869
CSH1-2g12077	5.47345187699326	NA	5.37805647519076
CSH1-12g55370	NA	NA	4.83659510404265
CSH1-10g45933	NA	1.56930349638079	4.83659510404265
CSH1-3g12821	NA	4.02134333808844	NA
CSH1-4g20109	NA	6.53997412541614	NA
CSH1-3g13871	NA	3.49542233807798	NA
CSH1-5g25999	NA	7.16409037105787	NA
CSH1-7g34125	7.86782598429536	7.09634879253694	4.83659510404265
CSH1-3g15130	NA	3.11352978562163	NA
CSH1-4g17717	NA	1.56930349638079	NA
CSH1-1g05086	3.05716982147046	2.22501112763799	2.47235685230826
CSH1-7g33372	9.39893388553099	8.04491922248246	4.83659510404265
CSH1-10g47735	6.84727569446201	NA	7.78949597309689
CSH1-11g53366	NA	9.17446230594191	NA
CSH1-12g55150	7.89295804127648	9.88934851203685	7.51212978778121
CSH1-9g42810	NA	7.16409037105787	NA
CSH1-5g21333	5.27378044705809	7.45170274716405	NA
CSH1-6g30537	7.49105433358868	10.2359221023168	5.37805647519076
CSH1-1g02251	3.70648299688661	5.05365755968028	4.83659510404265
CSH1-1g00867	8.94016429954426	9.30820751210864	NA
CSH1-9g43324	NA	4.64054862392934	NA
CSH1-3g16827	NA	8.48124705908336	7.62560999914189
CSH1-3g13460	9.35494547574861	9.98050929043383	7.21017876593391
CSH1-12g57743	8.70578670497104	10.4386546563709	8.70701039806522
CSH1-11g51735	NA	NA	3.21221099059833
CSH1-4g17189	4.94893505386288	7.56000382253696	NA
CSH1-7g34951	3.53509922536411	NA	NA
CSH1-11g50479	0	6.22046556450891	3.21221099059833
CSH1-8g40223	NA	8.3476295850503	NA
CSH1-1g01815	0.681742952307852	4.7545473949855	2.47235685230826
CSH1-1g05371	3.92354590943822	6.09175100796963	NA
CSH1-6g31151	4.21575900887349	NA	NA
CSH1-2g11384	NA	5.91003092344973	NA
CSH1-11g49993	NA	5.50297781122108	NA
CSH1-5g24188	2.66432802128842	2.94194908681709	NA
CSH1-1g03134	NA	1.56930349638079	NA
CSH1-7g35703	4.35467118989792	7.40098164082656	4.65610798032661
CSH1-6g32410	2.82575091238813	6.87266475716578	6.2548995621265
CSH1-11g49972	NA	4.02134333808844	9.17579033421678
CSH1-7g33503	NA	4.03206316849735	NA
CSH1-2g08377	NA	NA	9.17579033421678
CSH1-1g03787	NA	7.16409037105787	NA
CSH1-12g54424	8.9763328048888	4.74521922658072	8.24127905279989
CSH1-5g26358	8.70578670497104	10.7852282466509	8.73805596553983
CSH1-4g17273	NA	10.0920810660909	NA
CSH1-1g00498	NA	10.7852282466509	NA
CSH1-8g36943	5.90773626111826	7.8142343772094	NA
CSH1-7g33337	1.54571749737491	1.90703614664732	5.37805647519076
CSH1-5g25281	NA	1.86951029661771	NA
CSH1-2g09080	5.04241298417946	NA	7.78949597309689
CSH1-1g04342	7.80654629887686	6.30467350370155	8.01427111520334
CSH1-6g31255	0.681742952307852	3.48121230029346	8.63266966198132
CSH1-5g27069	NA	7.16409037105787	NA
CSH1-3g16340	10.7852282466509	8.96042946303922	7.2587140952136
CSH1-11g49446	NA	1.56930349638079	3.21221099059833
CSH1-5g22377	8.71362087420473	7.88538999724748	9.14200432972847
CSH1-8g39971	8.70578670497104	10.7852282466509	6.385024007377
CSH1-8g40789	10.7852282466509	10.7852282466509	8.89197393263774
CSH1-11g49665	3.46536331684191	1.96332492169174	NA
CSH1-9g44494	NA	NA	5.37805647519076
CSH1-1g05511	8.6959386928416	7.49647656217854	NA
CSH1-9g43261	NA	6.05664889670218	NA
CSH1-1g02673	NA	3.11352978562163	NA
CSH1-7g36263	7.8391126239652	3.85144423008438	NA
CSH1-3g13417	1.14410215696792	NA	4.65610798032661
CSH1-5g27256	8.70578670497104	10.7852282466509	9.68661595798277
CSH1-6g31651	NA	7.16409037105787	NA
CSH1-9g41605	NA	4.85335257845756	NA
CSH1-5g26790	5.90773626111826	8.02007096660267	9.17579033421678
CSH1-8g39184	6.12372989738502	7.8142343772094	NA
CSH1-4g20720	4.66194960600398	NA	NA
CSH1-11g53844	4.9019058581626	5.80552935669559	NA
CSH1-12g57060	0.681742952307852	2.7347805214106	5.37805647519076
CSH1-11g50151	NA	7.49647656217854	NA
CSH1-11g48706	0.681742952307852	2.73500595194914	3.21221099059833
CSH1-6g30277	NA	5.94189356294784	NA
CSH1-3g15372	0.681742952307852	2.81827041306117	NA
CSH1-5g21496	NA	NA	5.37805647519076
CSH1-6g28679	1.14410215696792	8.29207359030428	3.21221099059833
CSH1-10g48334	NA	8.0944262634204	7.78949597309689
CSH1-6g29536	4.71957248779373	5.87597962321338	5.37805647519076
CSH1-1g00172	8.41931125523438	NA	10.3231301262776
CSH1-5g26495	NA	NA	5.37805647519076
CSH1-3g14105	8.430483437379	8.60687383330608	8.29395265244215
CSH1-2g09515	4.50682820337124	4.85298305920287	NA
CSH1-12g55861	6.35792364831567	7.56635242178268	NA
CSH1-9g41235	NA	NA	3.02724745602581
CSH1-9g41399	3.92354590943822	6.09175100796963	NA
CSH1-6g31461	NA	2.66873543823474	NA
CSH1-10g45249	NA	4.88379316713266	NA
CSH1-5g23373	NA	4.02134333808844	NA
CSH1-5g21827	NA	7.16409037105787	NA
CSH1-6g28021	0	NA	3.62948386355132
CSH1-4g17784	NA	2.88071875889519	NA
CSH1-8g39166	7.56807991729857	8.19946814180287	NA
CSH1-12g57534	7.64973403072173	5.81690721797117	9.17579033421678
CSH1-6g32631	NA	1.86951029661771	NA
CSH1-7g33499	NA	10.7852282466509	NA
CSH1-6g28769	3.53533840473383	5.4819233385918	NA
CSH1-8g36707	NA	5.29573412743342	NA
CSH1-4g18197	NA	7.16409037105787	NA
CSH1-5g21162	NA	10.2359221023168	NA
CSH1-2g10574	6.66703974251516	NA	NA
CSH1-12g54727	7.64973403072173	7.74260816990569	NA
CSH1-10g47456	7.8391126239652	5.29573412743342	NA
CSH1-4g20022	6.39046374677577	7.61613068495101	9.17579033421678
CSH1-4g19523	NA	10.2359221023168	NA
CSH1-8g40449	NA	7.16409037105787	NA
CSH1-1g00301	8.52433395812636	8.02007096660267	NA
CSH1-1g05016	10.7852282466509	NA	8.89197393263774
CSH1-7g36483	5.41425418273596	7.83983658668767	NA
CSH1-5g23161	7.56139557271438	NA	8.27444457068775
CSH1-12g55804	NA	NA	10.7852282466509
CSH1-6g27403	0	5.47223911666353	NA
CSH1-2g10360	NA	NA	3.11972922331207
CSH1-2g11659	5.22017523786698	NA	7.6679014737724
CSH1-12g57031	NA	NA	3.21221099059833
CSH1-8g37207	2.16369997601127	1.56930349638079	4.11572928392684
CSH1-1g01076	4.67311993665781	NA	NA
CSH1-9g41391	4.59141090137169	8.91838547992149	7.2225690776469
CSH1-8g40384	0.681742952307852	2.79532341723462	NA
CSH1-11g51362	1.12674676718133	7.95201490259466	NA
CSH1-6g28201	5.99542509191786	10.7852282466509	7.32153183234145
CSH1-2g08531	6.41702732863529	3.31785717973332	4.55052698132259
CSH1-5g23142	NA	2.01961369673616	9.17579033421678
CSH1-7g36397	NA	7.16409037105787	NA
CSH1-6g28672	NA	NA	5.37805647519076
CSH1-3g15638	NA	4.68490929463081	NA
CSH1-3g13049	5.77365793728075	NA	3.21221099059833
CSH1-10g47213	4.63249555194677	3.885505139366	5.37805647519076
CSH1-8g39735	10.7852282466509	NA	8.89197393263774
CSH1-6g31199	NA	5.37088077835723	NA
CSH1-1g03095	5.78068295090904	5.68026939476925	8.70701039806522
CSH1-4g19226	NA	6.77946705192541	7.72717612125428
CSH1-11g51396	4.35873978919319	1.90703614664732	0
CSH1-7g32800	NA	5.26198748752062	NA
CSH1-10g47211	NA	7.16409037105787	NA
CSH1-6g31079	NA	7.16409037105787	NA
CSH1-6g31620	1.54571749737491	1.56930349638079	NA
CSH1-11g50094	6.12178915253881	6.23135135505034	NA
CSH1-1g05642	NA	10.7852282466509	NA
CSH1-6g30461	NA	1.86951029661771	NA
CSH1-10g46828	0	6.28541857632061	7.78949597309689
CSH1-4g19834	NA	5.83261458510528	NA
CSH1-11g50892	6.4779864043838	8.74666983786514	3.21221099059833
CSH1-3g14338	NA	5.91003092344973	NA
CSH1-12g56338	0	1.90703614664732	3.21221099059833
CSH1-12g54132	NA	NA	4.88522324366413
CSH1-10g45312	5.41390534332064	NA	2.47235685230826
